CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
20898,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-06-16T00:00:00,25th Ward Regular Democratic Organization,500,49685,MICHAEL,KASPER,2017-10-02T00:00:00
20885,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-29T00:00:00,Friends of Sophia King,300,49685,MICHAEL,KASPER,2017-10-02T00:00:00
20904,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-29T00:00:00,Friends of Proco Joe Moreno,1000,49686,COURTNEY,NOTTAGE,2017-10-02T00:00:00
20899,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-29T00:00:00,Citizens to Elect John Arena,300,49686,COURTNEY,NOTTAGE,2017-10-02T00:00:00
20908,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-29T00:00:00,44th Ward Regular Democratic Organization,500,49686,COURTNEY,NOTTAGE,2017-10-02T00:00:00
20930,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-29T00:00:00,Friends of Raymond A. Lopez,300,49687,David,Dring,2017-10-02T00:00:00
20889,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-29T00:00:00,Friends of Proco Joe Moreno,1000,49685,MICHAEL,KASPER,2017-10-02T00:00:00
20941,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-25T00:00:00,Friends of Susan Sadlowski Garza,300,49686,COURTNEY,NOTTAGE,2017-10-03T00:00:00
20944,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-19T00:00:00,Friends of George Cardenas,500,49703,Tyler,Manic,2017-10-03T00:00:00
20942,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-25T00:00:00,Citizens for Patrick J. O'Connor,500,49686,COURTNEY,NOTTAGE,2017-10-03T00:00:00
20954,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-28T00:00:00,25th Ward Regular DEmocratic Organization,500,44661,Alan,Lev,2017-10-04T00:00:00
20959,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-20T00:00:00,"Alderman Pat Dowell, 3rd Ward",100,49709,Reyahd,Kazmi,2017-10-04T00:00:00
20947,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-04T00:00:00,FRIENDS OF LOPEZ,500,48581,John,Doerrer,2017-10-04T00:00:00
20950,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-22T00:00:00,FRIENDS FOR LAURINO,500,48581,John,Doerrer,2017-10-04T00:00:00
20957,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-19T00:00:00,Friends of Carrie M. Austin - 34th Ward Alderman,150,49709,Reyahd,Kazmi,2017-10-04T00:00:00
20960,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-30T00:00:00,N/A,0,39007,Morgan,Bassey,2017-10-04T00:00:00
20951,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-22T00:00:00,8TH WARD DEMOCRATS,500,48581,John,Doerrer,2017-10-04T00:00:00
20958,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-19T00:00:00,Friends of George Cardenas,50,49709,Reyahd,Kazmi,2017-10-04T00:00:00
20945,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-04T00:00:00,FRIENDS OF SILVERMAN,250,48581,John,Doerrer,2017-10-04T00:00:00
20952,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-22T00:00:00,28TH WARD DEMOCRATS,500,48581,John,Doerrer,2017-10-04T00:00:00
20949,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-31T00:00:00,CITIZENS FOR REBOYRAS,500,48581,John,Doerrer,2017-10-04T00:00:00
20948,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-22T00:00:00,CITIZENS FOR PAT O'CONNOR,500,48581,John,Doerrer,2017-10-04T00:00:00
20946,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-04T00:00:00,COMMITTEE TO ELECT BROOKINS,500,48581,John,Doerrer,2017-10-04T00:00:00
20953,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-12T00:00:00,Citizens for Waguespack,500,44661,Alan,Lev,2017-10-04T00:00:00
20955,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-27T00:00:00,Citizens for Danny Solis,1500,44661,Alan,Lev,2017-10-04T00:00:00
20961,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-04-24T00:00:00,Ed Burke,1500,40163,John,O'Connell,2017-10-05T00:00:00
20962,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-06-22T00:00:00,Chris Taliaferro,200,40163,John,O'Connell,2017-10-05T00:00:00
20981,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-24T00:00:00,Alderman Lopez,100,49362,Donna,Pugh,2017-10-05T00:00:00
20982,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-08T00:00:00,Alderman Waguespack,100,49362,Donna,Pugh,2017-10-05T00:00:00
20983,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-12T00:00:00,Alderman Arena,50,49362,Donna,Pugh,2017-10-05T00:00:00
20984,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-29T00:00:00,Alderman Laurino,75,49362,Donna,Pugh,2017-10-05T00:00:00
20986,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-05-02T00:00:00,25th Ward - Alderman Solis Spring fundraiser,100,49724,Danielle,Cassel,2017-10-09T00:00:00
20985,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-22T00:00:00,Friends of Raymond A. Lopez,250,44142,Sarah,Calder,2017-10-09T00:00:00
20987,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-03T00:00:00,Progressive Caucus,50,49724,Danielle,Cassel,2017-10-09T00:00:00
20988,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-03T00:00:00,Progressive Caucus,50,49728,Danielle,Cassel,2017-10-10T00:00:00
20989,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-05-02T00:00:00,25th Ward - Alderman Solis Spring fundraiser,100,49728,Danielle,Cassel,2017-10-10T00:00:00
20990,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-09T00:00:00,Ray Lopez,500,38308,James,Watson,2017-10-10T00:00:00
20995,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-30T00:00:00,Ald Pat Oconnor,125,39881,William,Filan,2017-10-11T00:00:00
20992,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-12T00:00:00,Citizens for Waguespack,500,44582,David,Ruttenberg,2017-10-11T00:00:00
20994,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-27T00:00:00,Citizens for Danny Solis,1500,44582,David,Ruttenberg,2017-10-11T00:00:00
20993,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-28T00:00:00,25th Ward Regular Democratic Organization,500,44582,David,Ruttenberg,2017-10-11T00:00:00
20991,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-03T00:00:00,Burnham Committee,100,39024,Samuel,Polsky,2017-10-11T00:00:00
21000,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-09T00:00:00,Alderman Howard B. Brookins Jr.,500,46982,Robert,Blackwell,2017-10-12T00:00:00
20999,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-30T00:00:00,None,0,39842,John,Suzuki,2017-10-12T00:00:00
20998,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-25T00:00:00,Citizens for Patrick J. O'Connor,500,49685,MICHAEL,KASPER,2017-10-12T00:00:00
20997,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-25T00:00:00,Friends of Susan Sadlowski,300,49685,MICHAEL,KASPER,2017-10-12T00:00:00
21004,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-06T00:00:00,Citizens for David Stolman,250,40037,Jerome,Schain,2017-10-13T00:00:00
21007,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-23T00:00:00,Silvestri for County Commissioner,900,40037,Jerome,Schain,2017-10-13T00:00:00
21001,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-06-06T00:00:00,Citizens for Joe Moore,500,40037,Jerome,Schain,2017-10-13T00:00:00
21010,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-25T00:00:00,Citizens for Patrick J. O'Connor,500,49687,David,Dring,2017-10-13T00:00:00
21009,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-25T00:00:00,Friends of Susan Sadlowski Garza,300,49687,David,Dring,2017-10-13T00:00:00
21002,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-06-27T00:00:00,Alderman Reilly,1000,40037,Jerome,Schain,2017-10-13T00:00:00
21008,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-23T00:00:00,Friends of Chuy Garcia,500,40037,Jerome,Schain,2017-10-13T00:00:00
21006,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-23T00:00:00,Democratic Party of the 49th Ward,500,40037,Jerome,Schain,2017-10-13T00:00:00
21003,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-06-27T00:00:00,Alderman Arena,400,40037,Jerome,Schain,2017-10-13T00:00:00
21005,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-25T00:00:00,47th Ward Democratic,300,40037,Jerome,Schain,2017-10-13T00:00:00
21020,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-15T00:00:00,Chicago Latino Caucus Foundation,1000,39181,Arnold,Harris,2017-10-16T00:00:00
21014,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-13T00:00:00,Brian Hopkins,1500,49764,Edward,Kus,2017-10-16T00:00:00
21017,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-06-17T00:00:00,Alderman Michael Scott,1000,49764,Edward,Kus,2017-10-16T00:00:00
21016,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-26T00:00:00,Friends of Margaret Laurino,500,49764,Edward,Kus,2017-10-16T00:00:00
21023,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-08T00:00:00,Friends of Iris Millan,100,40031,Catherine,Janes,2017-10-16T00:00:00
21026,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-18T00:00:00,24th Ward Democratic Organization,1000,48624,Mary,Minaghan dba MKM Services,2017-10-16T00:00:00
21019,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-23T00:00:00,Friends of Michele Smith,150,49764,Edward,Kus,2017-10-16T00:00:00
21011,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-28T00:00:00,"Anna Valencia, City Clerk",1500,49761,Thomas,Manion,2017-10-16T00:00:00
21012,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-09T00:00:00,"John Arena, Alderman",500,49761,Thomas,Manion,2017-10-16T00:00:00
21022,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-27T00:00:00,Friends of Margaret Laurino,500,39181,Arnold,Harris,2017-10-16T00:00:00
21013,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-13T00:00:00,Anna Valencia,100,39064,Mary Kate,Daly,2017-10-16T00:00:00
21015,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-05-17T00:00:00,Alderman Burnett,1000,49764,Edward,Kus,2017-10-16T00:00:00
21018,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-30T00:00:00,Citizens for Waguespack,200,49764,Edward,Kus,2017-10-16T00:00:00
21021,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-15T00:00:00,Friends of Raymond A. Lopez,500,39181,Arnold,Harris,2017-10-16T00:00:00
21025,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-19T00:00:00,Neighbors for Robert Murphy,1500,46781,Rodney,Zech,2017-10-16T00:00:00
21041,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-15T00:00:00,Friends of Raymond Lopez,1000,39821,Thomas,Livingston,2017-10-17T00:00:00
21035,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-06-25T00:00:00,Hopkins for Chicago,1000,49772,Robert,Gamrath,2017-10-17T00:00:00
21038,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-29T00:00:00,Raymond Lopez,250,43322,John,Borovicka,2017-10-17T00:00:00
21030,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-01T00:00:00,Alderman O'Connor,100,49771,Joseph,Gattuso,2017-10-17T00:00:00
21033,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-21T00:00:00,42nd Ward Democractic Organization,1500,49772,Robert,Gamrath,2017-10-17T00:00:00
21031,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-29T00:00:00,Citizens for Reilly,500,49772,Robert,Gamrath,2017-10-17T00:00:00
21034,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-06T00:00:00,11th Ward Democratic Party,1000,49772,Robert,Gamrath,2017-10-17T00:00:00
21039,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-26T00:00:00,Margaret Laurino,250,43322,John,Borovicka,2017-10-17T00:00:00
21040,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-15T00:00:00,14th Ward Regular Democratic Organization,500,39821,Thomas,Livingston,2017-10-17T00:00:00
21037,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-06-29T00:00:00,Citizens for Reilly,250,49772,Robert,Gamrath,2017-10-17T00:00:00
21028,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-21T00:00:00,42nd Ward Democractic Organization,1500,45801,Robert,Gamrath,2017-10-17T00:00:00
21032,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-01-26T00:00:00,Citizens for Reilly,1000,49772,Robert,Gamrath,2017-10-17T00:00:00
21029,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-10-14T00:00:00,Citizens for Waguespack,500,49524,John,George,2017-10-17T00:00:00
21036,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-03-29T00:00:00,Citizens for Reilly,500,49772,Robert,Gamrath,2017-10-17T00:00:00
21059,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-24T00:00:00,28th Ward Democratic Organization,500,49780,Michael,Ezgur,2017-10-18T00:00:00
21065,2016-10-01T00:00:00,2016-12-31T00:00:00,2016-12-17T00:00:00,Friends of Ameya Pawar,1000,49784,Michael,Houlihan,2017-10-18T00:00:00
21062,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-30T00:00:00,Friends of Raymond Lopez,1000,49778,Rolando,Acosta,2017-10-18T00:00:00
21048,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-10-06T00:00:00,Proco Joe Moreno,250,47961,Daniel,Shomon,2017-10-18T00:00:00
21051,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-04T00:00:00,Citizens for Waguespack,1000,49778,Rolando,Acosta,2017-10-18T00:00:00
21047,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-20T00:00:00,Citizens for Reilly,100,47961,Daniel,Shomon,2017-10-18T00:00:00
21044,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-27T00:00:00,"Alderman, Howard Brookins",150,39885,Lewis,Powell,2017-10-18T00:00:00
21052,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-27T00:00:00,25th Ward Regular Democartic Organization,1000,49778,Rolando,Acosta,2017-10-18T00:00:00
21057,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-19T00:00:00,Carrie M. Austin,125,49779,Sylvia,Michas,2017-10-18T00:00:00
21053,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-20T00:00:00,Friends of George Cardenas,1000,49778,Rolando,Acosta,2017-10-18T00:00:00
21046,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-13T00:00:00,Hopkins for Chicago,250,47961,Daniel,Shomon,2017-10-18T00:00:00
21055,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-29T00:00:00,Citizens for Deb Mell,500,49778,Rolando,Acosta,2017-10-18T00:00:00
21049,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-29T00:00:00,Democratic Party of the 49th Ward,250,47961,Daniel,Shomon,2017-10-18T00:00:00
21056,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-12T00:00:00,Michelle A. Harris,125,49779,Sylvia,Michas,2017-10-18T00:00:00
21042,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-07T00:00:00,"Alderman, Roderick Sawyer",100,39885,Lewis,Powell,2017-10-18T00:00:00
21061,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-28T00:00:00,Friends of Proco Joe Moreno,1000,49780,Michael,Ezgur,2017-10-18T00:00:00
21043,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-20T00:00:00,"Alderman, Leslie Hariston",150,39885,Lewis,Powell,2017-10-18T00:00:00
21045,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-24T00:00:00,47th Ward Regular Democratic Org,100,47961,Daniel,Shomon,2017-10-18T00:00:00
21060,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-05-23T00:00:00,"Friends of Walter Burnett, Jr.",1000,49780,Michael,Ezgur,2017-10-18T00:00:00
21054,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-16T00:00:00,Friends of Sophia King,1000,49778,Rolando,Acosta,2017-10-18T00:00:00
21058,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-03T00:00:00,Citizens for Reilly,1000,49780,Michael,Ezgur,2017-10-18T00:00:00
21064,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-20T00:00:00,Citizens for Reilly,1000,49784,Michael,Houlihan,2017-10-18T00:00:00
21066,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-16T00:00:00,14th Ward Regular Democratic Organizaton,1500,39008,Robert,Molaro,2017-10-18T00:00:00
21063,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-02T00:00:00,Friends of Michele Smith,250,49784,Michael,Houlihan,2017-10-18T00:00:00
21050,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-03T00:00:00,Citizens for Deb Mell,500,49778,Rolando,Acosta,2017-10-18T00:00:00
21088,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-01T00:00:00,Alderman Brian Hopkins,1500,49644,Terry,Teele,2017-10-19T00:00:00
21069,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-25T00:00:00,49th Ward Citizens Services,200,47646,Kevin,Wolfberg,2017-10-19T00:00:00
21072,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-23T00:00:00,Friends of Raymond Lopez,500,49703,Tyler,Manic,2017-10-19T00:00:00
21067,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-14T00:00:00,Democratic Municipal Officials,500,47646,Kevin,Wolfberg,2017-10-19T00:00:00
21079,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-17T00:00:00,47th Ward Democratic Organization,150,49670,Marcus,Nunes,2017-10-19T00:00:00
21073,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-10T00:00:00,Chicago Progressive Reform Caucus,1000,49798,Langdon,Neal,2017-10-19T00:00:00
21085,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-26T00:00:00,Ald Gilbert Villegas,500,48843,John,Dunn,2017-10-19T00:00:00
21087,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-15T00:00:00,Citizens to Elect Derrick G Curtis,250,47841,Patrick,Carey,2017-10-19T00:00:00
21086,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-26T00:00:00,Friends of Gilbert Villegas,500,47841,Patrick,Carey,2017-10-19T00:00:00
21076,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-24T00:00:00,28th Ward Democratic Organization,500,49798,Langdon,Neal,2017-10-19T00:00:00
21077,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-06-15T00:00:00,19th Ward Democratic Organization,500,49798,Langdon,Neal,2017-10-19T00:00:00
21090,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-06-06T00:00:00,Preckwinkle for President,1000,49701,William,Banks,2017-10-19T00:00:00
21091,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-06-28T00:00:00,Friends of Chris Taliaferro,500,49701,William,Banks,2017-10-19T00:00:00
21074,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-03T00:00:00,Citizens for Reilly,1000,49798,Langdon,Neal,2017-10-19T00:00:00
21082,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-29T00:00:00,Citizens for Waguespack,250,49669,Gery,Chico,2017-10-19T00:00:00
21093,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-01T00:00:00,Hopkins For Chicago,1000,49780,Michael,Ezgur,2017-10-19T00:00:00
21080,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-20T00:00:00,Brian Hopkins For Chicago,1500,49670,Marcus,Nunes,2017-10-19T00:00:00
21083,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-29T00:00:00,Friends of Matt O'Shea,250,49669,Gery,Chico,2017-10-19T00:00:00
21084,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-15T00:00:00,Ald Derrick Curtis,250,48843,John,Dunn,2017-10-19T00:00:00
21089,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-15T00:00:00,Citizens for Patrick O�Connor,200,40292,Terrance,Diamond,2017-10-19T00:00:00
21075,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-10T00:00:00,Citizens for Waguespack,750,49798,Langdon,Neal,2017-10-19T00:00:00
21068,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-18T00:00:00,Friends of Anthony Napolitano,600,47646,Kevin,Wolfberg,2017-10-19T00:00:00
21094,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-31T00:00:00,Alderman Milly Santiago,300,49702,Pericles,Abbasi,2017-10-19T00:00:00
21092,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-23T00:00:00,Italian American Political Coalition,500,49701,William,Banks,2017-10-19T00:00:00
21071,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-23T00:00:00,Friends of Raymond Lopez,500,49703,Tyler,Manic,2017-10-19T00:00:00
21070,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-10T00:00:00,Friends of Milly Santiago,1000,47646,Kevin,Wolfberg,2017-10-19T00:00:00
21078,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-03T00:00:00,Alderman Leslie Hairston,800,49798,Langdon,Neal,2017-10-19T00:00:00
21081,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-29T00:00:00,Citizens for Joe Moore,250,49669,Gery,Chico,2017-10-19T00:00:00
21119,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-20T00:00:00,Citizens for Reilly,100,40267,Pat,Doerr,2017-10-20T00:00:00
21109,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-14T00:00:00,Democratic Party of Illinois,1000,45442,Jorge,Perez,2017-10-20T00:00:00
21114,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-25T00:00:00,Citizens for Laurino,1500,49809,Terry,Teele,2017-10-20T00:00:00
21108,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-07-18T00:00:00,1st Ward Independent Democratic Party,500,47421,Thomas,Murphy,2017-10-20T00:00:00
21107,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-10T00:00:00,49th Ward Democratic Party,500,47421,Thomas,Murphy,2017-10-20T00:00:00
21098,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-26T00:00:00,8th Ward Regular Democratic Party,250,49798,Langdon,Neal,2017-10-20T00:00:00
21117,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-09T00:00:00,"John Arena, Alderman",500,49809,Terry,Teele,2017-10-20T00:00:00
21115,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-18T00:00:00,Citizens for Leslie Hairston,1000,49809,Terry,Teele,2017-10-20T00:00:00
21113,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-18T00:00:00,Citizens for Carrie Austin,1000,49809,Terry,Teele,2017-10-20T00:00:00
21116,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-28T00:00:00,Anna Valencia. City Clerk,1500,49809,Terry,Teele,2017-10-20T00:00:00
21099,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-29T00:00:00,Citizens for Deb Mell,500,49804,Rolando,Acosta,2017-10-20T00:00:00
21102,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-04T00:00:00,Citizens for Waguespack,1000,49804,Rolando,Acosta,2017-10-20T00:00:00
21112,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-01T00:00:00,Alderman Brian Hopkins,1500,49809,Terry,Teele,2017-10-20T00:00:00
21096,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-14T00:00:00,Citizens for Waguespack,1000,49798,Langdon,Neal,2017-10-20T00:00:00
21097,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-26T00:00:00,Citizens Committee for Pat O'Connor,500,49798,Langdon,Neal,2017-10-20T00:00:00
21101,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-27T00:00:00,25th Ward Regular Democartic Organization,1000,49804,Rolando,Acosta,2017-10-20T00:00:00
21095,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-29T00:00:00,Deborah Sims,1000,49798,Langdon,Neal,2017-10-20T00:00:00
21103,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-03T00:00:00,Citizens for Deb Mell,500,49804,Rolando,Acosta,2017-10-20T00:00:00
21110,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-27T00:00:00,Carlos for Chicago,500,49161,Paul,Rosenfeld,2017-10-20T00:00:00
21105,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-12T00:00:00,Friends of Reilly,1000,49804,Rolando,Acosta,2017-10-20T00:00:00
21100,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-16T00:00:00,Friends of Sophia King,1000,49804,Rolando,Acosta,2017-10-20T00:00:00
21111,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-09-09T00:00:00,Citizens to Elect John Arena,45,40246,Jason,Lunderman,2017-10-20T00:00:00
21106,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-30T00:00:00,Friends of Raymond Lopez,1000,49804,Rolando,Acosta,2017-10-20T00:00:00
21104,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-20T00:00:00,Friends of George Cardenas,1000,49804,Rolando,Acosta,2017-10-20T00:00:00
21121,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-06-26T00:00:00,Hopkins for Chicago,100,49831,Bridget,O'Keefe,2017-10-24T00:00:00
21122,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-05-25T00:00:00,Friends of Walter Burnett,500,49831,Bridget,O'Keefe,2017-10-24T00:00:00
21123,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-03-16T00:00:00,Friends of Alderman Jason Ervine,250,49831,Bridget,O'Keefe,2017-10-24T00:00:00
21131,2017-01-01T00:00:00,2017-03-31T00:00:00,2017-02-28T00:00:00,Anna Valencia. City Clerk,1500,49847,Terry,Teele,2017-10-26T00:00:00
21134,2017-04-01T00:00:00,2017-06-30T00:00:00,2017-04-18T00:00:00,Citizens for Leslie Hairston,1000,49847,Terry,Teele,2017-10-26T00:00:00
21132,2017-07-01T00:00:00,2017-09-30T00:00:00,2017-08-01T00:00:00,Alderman Brian Hopkins,1500,49847,Terry,Teele,2017-10-26T00:00:00
